3795
64 1.22375e+03 7.75528e+02
65 1.33016e+03 7.75528e+02
66 1.32425e+03 7.69623e+02
67 1.27695e+03 7.69623e+02
68 1.19419e+03 7.69623e+02
69 1.14098e+03 7.63718e+02
70 1.20010e+03 7.63718e+02
71 1.29469e+03 7.63718e+02
72 1.34198e+03 7.63718e+02
73 1.24740e+03 7.51908e+02
74 1.22375e+03 5.39326e+02
75 1.36563e+03 5.98377e+02
76 2.10461e+03 2.32264e+02
77 2.95591e+02 2.32264e+02
78 1.20897e+03 1.95949e+03
79 1.22079e+03 1.95949e+03
80 1.23262e+03 1.95949e+03
81 1.24444e+03 1.95949e+03
82 1.25626e+03 1.95949e+03
83 1.29173e+03 1.95949e+03
84 1.30356e+03 1.95949e+03
85 1.37450e+03 1.97130e+03
86 1.38632e+03 1.97130e+03
87 1.39815e+03 1.97130e+03
88 1.30947e+03 1.95358e+03
89 1.29765e+03 1.95358e+03
90 1.17941e+03 1.94177e+03
91 1.19123e+03 1.94177e+03
92 1.20306e+03 1.94177e+03
93 1.34494e+03 1.94177e+03
94 1.35677e+03 1.94177e+03
95 1.36859e+03 1.94177e+03
96 1.38041e+03 1.94177e+03
97 1.39224e+03 1.94177e+03
98 1.26809e+03 1.93587e+03
99 1.25626e+03 1.93587e+03
100 1.24444e+03 1.93587e+03
101 1.23262e+03 1.93587e+03
102 1.22079e+03 1.93587e+03
103 1.16167e+03 1.93587e+03
104 1.14985e+03 1.93587e+03
105 1.13803e+03 1.93587e+03
106 1.12620e+03 1.93587e+03
107 1.11438e+03 1.93587e+03
108 1.13211e+03 1.92996e+03
109 1.14394e+03 1.92996e+03
110 1.15576e+03 1.92996e+03
111 1.16759e+03 1.92996e+03
112 1.17941e+03 1.92996e+03
113 1.30947e+03 1.92996e+03
114 1.32129e+03 1.92996e+03
115 1.33312e+03 1.92996e+03
116 1.34494e+03 1.92996e+03
117 1.36268e+03 1.92406e+03
118 1.35085e+03 1.92406e+03
119 1.33903e+03 1.92406e+03
120 1.32720e+03 1.92406e+03
121 1.31538e+03 1.92406e+03
122 1.30356e+03 1.92406e+03
123 1.22079e+03 1.92406e+03
124 1.20897e+03 1.92406e+03
125 1.19715e+03 1.92406e+03
126 1.18532e+03 1.92406e+03
127 1.20306e+03 1.91815e+03
128 1.27400e+03 1.91815e+03
129 1.28582e+03 1.91815e+03
130 1.29765e+03 1.91815e+03
131 1.30947e+03 1.91815e+03
132 1.38041e+03 1.91815e+03
133 1.39224e+03 1.91815e+03
134 1.40406e+03 1.91815e+03
135 1.41588e+03 1.91815e+03
136 1.23262e+03 1.91225e+03
137 1.22079e+03 1.91225e+03
138 1.20897e+03 1.91225e+03
139 1.19715e+03 1.91225e+03
140 1.07300e+03 1.90634e+03
141 1.08482e+03 1.90634e+03
142 1.09664e+03 1.90634e+03
143 1.10847e+03 1.90634e+03
144 1.12029e+03 1.90634e+03
145 1.13211e+03 1.90634e+03
146 1.14394e+03 1.90634e+03
147 1.26218e+03 1.90634e+03
148 1.27400e+03 1.90634e+03
149 1.28582e+03 1.90634e+03
150 1.29765e+03 1.90634e+03
151 1.33312e+03 1.90634e+03
152 1.34494e+03 1.90634e+03
153 1.35677e+03 1.90634e+03
154 1.36859e+03 1.90634e+03
155 1.35085e+03 1.90044e+03
156 1.33903e+03 1.90044e+03
157 1.32720e+03 1.90044e+03
158 1.31538e+03 1.90044e+03
159 1.28582e+03 1.89453e+03
160 1.27400e+03 1.89453e+03
161 1.26218e+03 1.89453e+03
162 1.25035e+03 1.89453e+03
163 1.23853e+03 1.89453e+03
164 1.14394e+03 1.89453e+03
165 1.13211e+03 1.89453e+03
166 1.12029e+03 1.89453e+03
167 1.10847e+03 1.89453e+03
168 1.09664e+03 1.89453e+03
169 1.27991e+03 1.88863e+03
170 1.29173e+03 1.88863e+03
171 1.30356e+03 1.88863e+03
172 1.31538e+03 1.88863e+03
173 1.41588e+03 1.88272e+03
174 1.40406e+03 1.88272e+03
175 1.39224e+03 1.88272e+03
176 1.38041e+03 1.88272e+03
177 1.29765e+03 1.88272e+03
178 1.28582e+03 1.88272e+03
179 1.12029e+03 1.88272e+03
180 1.10847e+03 1.88272e+03
181 1.09664e+03 1.88272e+03
182 1.08482e+03 1.88272e+03
183 1.32720e+03 1.87682e+03
184 1.33903e+03 1.87682e+03
185 1.35085e+03 1.87682e+03
186 1.36268e+03 1.87682e+03
187 1.37450e+03 1.87682e+03
188 1.38632e+03 1.87682e+03
189 1.36859e+03 1.87091e+03
190 1.35677e+03 1.87091e+03
191 1.34494e+03 1.87091e+03
192 1.33312e+03 1.87091e+03
193 1.23853e+03 1.87091e+03
194 1.22670e+03 1.87091e+03
195 1.21488e+03 1.87091e+03
196 1.20306e+03 1.87091e+03
197 1.19123e+03 1.87091e+03
198 1.17941e+03 1.87091e+03
199 1.16759e+03 1.87091e+03
200 1.15576e+03 1.87091e+03
201 1.14394e+03 1.87091e+03
202 1.13211e+03 1.87091e+03
203 1.22079e+03 1.86501e+03
204 1.23262e+03 1.86501e+03
205 1.24444e+03 1.86501e+03
206 1.25626e+03 1.86501e+03
207 1.26809e+03 1.86501e+03
208 1.27991e+03 1.86501e+03
209 1.29173e+03 1.86501e+03
210 1.30356e+03 1.86501e+03
211 1.65827e+03 1.74691e+03
212 6.65081e+02 1.74691e+03
213 6.70992e+02 1.74100e+03
214 6.82816e+02 1.74100e+03
215 6.94640e+02 1.74100e+03
216 7.06463e+02 1.74100e+03
217 7.18287e+02 1.74100e+03
218 7.30111e+02 1.74100e+03
219 1.66418e+03 1.74100e+03
220 1.67600e+03 1.74100e+03
221 1.68783e+03 1.74100e+03
222 1.69965e+03 1.74100e+03
223 1.71147e+03 1.74100e+03
224 1.72330e+03 1.74100e+03
225 1.87109e+03 1.72329e+03
226 1.85927e+03 1.72329e+03
227 8.77906e+02 1.72329e+03
228 8.66083e+02 1.72329e+03
229 7.83317e+02 1.52252e+03
230 7.95141e+02 1.52252e+03
231 8.06964e+02 1.52252e+03
232 8.18788e+02 1.52252e+03
233 8.30612e+02 1.52252e+03
234 1.77651e+03 1.52252e+03
235 1.78833e+03 1.52252e+03
236 1.80015e+03 1.52252e+03
237 1.81198e+03 1.52252e+03
238 1.82380e+03 1.52252e+03
239 1.23853e+03 1.51661e+03
240 1.22670e+03 1.51661e+03
241 1.21488e+03 1.51661e+03
242 1.20306e+03 1.51661e+03
243 1.19123e+03 1.51661e+03
244 1.17941e+03 1.51661e+03
245 1.16759e+03 1.51661e+03
246 1.15576e+03 1.51661e+03
247 1.14394e+03 1.51661e+03
248 1.13211e+03 1.51661e+03
249 1.12029e+03 1.51661e+03
250 1.10847e+03 1.51661e+03
251 1.09664e+03 1.51661e+03
252 1.08482e+03 1.51661e+03
253 1.07300e+03 1.51661e+03
254 1.06117e+03 1.51661e+03
255 1.04935e+03 1.51661e+03
256 1.03753e+03 1.51661e+03
257 1.02570e+03 1.51661e+03
258 1.01388e+03 1.51661e+03
259 1.00205e+03 1.51661e+03
260 9.90231e+02 1.51661e+03
261 9.78407e+02 1.51661e+03
262 9.66584e+02 1.51661e+03
263 9.54760e+02 1.51661e+03
264 9.42937e+02 1.51661e+03
265 9.31113e+02 1.51661e+03
266 9.19289e+02 1.51661e+03
267 9.07466e+02 1.51661e+03
268 8.95642e+02 1.51661e+03
269 8.83818e+02 1.51661e+03
270 8.71994e+02 1.51661e+03
271 8.60171e+02 1.51661e+03
272 8.48347e+02 1.51661e+03
273 8.36524e+02 1.51661e+03
274 8.24700e+02 1.51661e+03
275 8.12876e+02 1.51661e+03
276 8.01053e+02 1.51661e+03
277 7.89229e+02 1.51661e+03
278 7.77405e+02 1.51661e+03
279 7.65581e+02 1.51661e+03
280 7.53758e+02 1.51661e+03
281 7.41934e+02 1.51661e+03
282 7.30111e+02 1.51661e+03
283 7.18287e+02 1.51661e+03
284 7.06463e+02 1.51661e+03
285 6.94640e+02 1.51661e+03
286 6.82816e+02 1.51661e+03
287 6.70992e+02 1.51661e+03
288 6.59169e+02 1.51661e+03
289 6.47345e+02 1.51661e+03
290 6.35521e+02 1.51661e+03
291 6.23698e+02 1.51661e+03
292 6.11874e+02 1.51661e+03
293 6.00050e+02 1.51661e+03
294 5.88227e+02 1.51661e+03
295 5.76403e+02 1.51661e+03
296 5.64579e+02 1.51661e+03
297 5.52756e+02 1.51661e+03
298 5.40932e+02 1.51661e+03
299 5.29108e+02 1.51661e+03
300 5.17285e+02 1.51661e+03
301 5.05461e+02 1.51661e+03
302 4.93637e+02 1.51661e+03
303 4.81814e+02 1.51661e+03
304 4.69990e+02 1.51661e+03
305 4.58166e+02 1.51661e+03
306 4.46343e+02 1.51661e+03
307 4.34519e+02 1.51661e+03
308 4.22696e+02 1.51661e+03
309 4.10872e+02 1.51661e+03
310 3.99048e+02 1.51661e+03
311 3.87224e+02 1.51661e+03
312 3.75401e+02 1.51661e+03
313 3.63577e+02 1.51661e+03
314 3.51753e+02 1.51661e+03
315 3.69489e+02 1.48708e+03
316 3.81313e+02 1.48708e+03
317 3.93136e+02 1.48708e+03
318 4.04960e+02 1.48708e+03
319 4.16784e+02 1.48708e+03
320 4.28607e+02 1.48708e+03
321 4.40431e+02 1.48708e+03
322 4.52255e+02 1.48708e+03
323 4.64078e+02 1.48708e+03
324 4.75902e+02 1.48708e+03
325 4.87725e+02 1.48708e+03
326 4.99549e+02 1.48708e+03
327 5.11373e+02 1.48708e+03
328 5.23196e+02 1.48708e+03
329 5.35020e+02 1.48708e+03
330 5.46844e+02 1.48708e+03
331 5.58668e+02 1.48708e+03
332 5.70491e+02 1.48708e+03
333 5.82315e+02 1.48708e+03
334 5.94138e+02 1.48708e+03
335 6.05962e+02 1.48708e+03
336 6.17786e+02 1.48708e+03
337 6.29609e+02 1.48708e+03
338 6.41433e+02 1.48708e+03
339 6.53257e+02 1.48708e+03
340 6.65081e+02 1.48708e+03
341 6.76904e+02 1.48708e+03
342 6.88728e+02 1.48708e+03
343 7.00551e+02 1.48708e+03
344 7.12375e+02 1.48708e+03
345 7.24199e+02 1.48708e+03
346 7.36022e+02 1.48708e+03
347 7.47846e+02 1.48708e+03
348 7.59670e+02 1.48708e+03
349 7.71494e+02 1.48708e+03
350 7.83317e+02 1.48708e+03
351 7.95141e+02 1.48708e+03
352 8.06964e+02 1.48708e+03
353 8.18788e+02 1.48708e+03
354 8.30612e+02 1.48708e+03
355 8.42435e+02 1.48708e+03
356 8.54259e+02 1.48708e+03
357 8.66083e+02 1.48708e+03
358 8.77906e+02 1.48708e+03
359 8.89730e+02 1.48708e+03
360 9.01554e+02 1.48708e+03
361 9.13377e+02 1.48708e+03
362 9.25201e+02 1.48708e+03
363 9.37025e+02 1.48708e+03
364 9.48848e+02 1.48708e+03
365 9.60672e+02 1.48708e+03
366 9.72496e+02 1.48708e+03
367 9.84319e+02 1.48708e+03
368 9.96143e+02 1.48708e+03
369 1.00797e+03 1.48708e+03
370 1.01979e+03 1.48708e+03
371 1.03161e+03 1.48708e+03
372 1.04344e+03 1.48708e+03
373 1.05526e+03 1.48708e+03
374 1.06708e+03 1.48708e+03
375 1.07891e+03 1.48708e+03
376 1.09073e+03 1.48708e+03
377 1.10256e+03 1.48708e+03
378 1.11438e+03 1.48708e+03
379 1.12620e+03 1.48708e+03
EOF
